video_id,title,upload_date,uploader,duration_seconds,source_url,mp3_relative_path,description_relative_path,thumbnail_relative_path
LibOOXxeraE,RocksDB Storage Engine for FoundationDB,20250714,FoundationDB Meetup,1508,https://www.youtube.com/watch?v=LibOOXxeraE,pending-talks/LibOOXxeraE/audio/20250714_RocksDB_Storage_Engine_for_FoundationDB_LibOOXxeraE.info.mp3,pending-talks/LibOOXxeraE/audio/20250714_RocksDB_Storage_Engine_for_FoundationDB_LibOOXxeraE.info.description,pending-talks/LibOOXxeraE/audio/20250714_RocksDB_Storage_Engine_for_FoundationDB_LibOOXxeraE.info.jpg
