video_id,title,upload_date,uploader,duration_seconds,source_url,mp3_relative_path,description_relative_path,thumbnail_relative_path
W6yQ9Pwgb1A,Time Series and FoundationDB: Millions of Writes/s and 10x Compression in 2000 Lin... Richard Artoul,20191125,The Linux Foundation,890,https://www.youtube.com/watch?v=W6yQ9Pwgb1A,pending-talks/W6yQ9Pwgb1A/audio/20191125_Time_Series_and_FoundationDB_-_Millions_of_Writes_s_and_10x_Compression_in_2000_Lin..._Richard_Artoul_W6yQ9Pwgb1A.info.mp3,pending-talks/W6yQ9Pwgb1A/audio/20191125_Time_Series_and_FoundationDB_-_Millions_of_Writes_s_and_10x_Compression_in_2000_Lin..._Richard_Artoul_W6yQ9Pwgb1A.info.description,pending-talks/W6yQ9Pwgb1A/audio/20191125_Time_Series_and_FoundationDB_-_Millions_of_Writes_s_and_10x_Compression_in_2000_Lin..._Richard_Artoul_W6yQ9Pwgb1A.info.jpg
