video_id,title,upload_date,uploader,duration_seconds,source_url,mp3_relative_path,description_relative_path,thumbnail_relative_path
qD1h5CyzL0A,FoundationDB Online Meetup 01: A dev-driven approach to building secondary indexes (Garren Smith),20230331,FoundationDB Online Meetup,4809,https://www.youtube.com/watch?v=qD1h5CyzL0A,pending-talks/qD1h5CyzL0A/audio/20230331_FoundationDB_Online_Meetup_01_-_A_dev-driven_approach_to_building_secondary_indexes_Garren_Smith_qD1h5CyzL0A.info.mp3,pending-talks/qD1h5CyzL0A/audio/20230331_FoundationDB_Online_Meetup_01_-_A_dev-driven_approach_to_building_secondary_indexes_Garren_Smith_qD1h5CyzL0A.info.description,pending-talks/qD1h5CyzL0A/audio/20230331_FoundationDB_Online_Meetup_01_-_A_dev-driven_approach_to_building_secondary_indexes_Garren_Smith_qD1h5CyzL0A.info.jpg
