video_id,title,upload_date,uploader,duration_seconds,source_url,mp3_relative_path,description_relative_path,thumbnail_relative_path
XNTdIE0eWxs,"FoundationDB, the Black Knight - Peter Boros, Tigris Data",20250702,The Linux Foundation,2021,https://www.youtube.com/watch?v=XNTdIE0eWxs,pending-talks/XNTdIE0eWxs/audio/20250702_FoundationDB_the_Black_Knight_-_Peter_Boros_Tigris_Data_XNTdIE0eWxs.info.mp3,pending-talks/XNTdIE0eWxs/audio/20250702_FoundationDB_the_Black_Knight_-_Peter_Boros_Tigris_Data_XNTdIE0eWxs.info.description,pending-talks/XNTdIE0eWxs/audio/20250702_FoundationDB_the_Black_Knight_-_Peter_Boros_Tigris_Data_XNTdIE0eWxs.info.jpg
