video_id,title,upload_date,uploader,duration_seconds,source_url,mp3_relative_path,description_relative_path,thumbnail_relative_path
3FYpf1QMPgQ,"A ZooKeeper Layer for FoundationDB - Paul Hemberger, HubSpot",20191125,The Linux Foundation,1184,https://www.youtube.com/watch?v=3FYpf1QMPgQ,pending-talks/3FYpf1QMPgQ/audio/20191125_A_ZooKeeper_Layer_for_FoundationDB_-_Paul_Hemberger_HubSpot_3FYpf1QMPgQ.info.mp3,pending-talks/3FYpf1QMPgQ/audio/20191125_A_ZooKeeper_Layer_for_FoundationDB_-_Paul_Hemberger_HubSpot_3FYpf1QMPgQ.info.description,pending-talks/3FYpf1QMPgQ/audio/20191125_A_ZooKeeper_Layer_for_FoundationDB_-_Paul_Hemberger_HubSpot_3FYpf1QMPgQ.info.jpg
