video_id,title,upload_date,uploader,duration_seconds,source_url,mp3_relative_path,description_relative_path,thumbnail_relative_path
5_0bulP_w_k,"FoundationDB as Datastore for Training Deep Learning Models - Kannan Dorairaj, Axstrm",20200129,The Linux Foundation,280,https://www.youtube.com/watch?v=5_0bulP_w_k,pending-talks/5_0bulP_w_k/audio/20200129_FoundationDB_as_Datastore_for_Training_Deep_Learning_Models_-_Kannan_Dorairaj_Axstrm_5_0bulP_w_k.info.mp3,pending-talks/5_0bulP_w_k/audio/20200129_FoundationDB_as_Datastore_for_Training_Deep_Learning_Models_-_Kannan_Dorairaj_Axstrm_5_0bulP_w_k.info.description,pending-talks/5_0bulP_w_k/audio/20200129_FoundationDB_as_Datastore_for_Training_Deep_Learning_Models_-_Kannan_Dorairaj_Axstrm_5_0bulP_w_k.info.jpg
