video_id,title,upload_date,uploader,duration_seconds,source_url,mp3_relative_path,description_relative_path,thumbnail_relative_path
C1nZzQqcPZw,FoundationDB: from idea to Apple acquisition,20250725,Antithesis,2411,https://www.youtube.com/watch?v=C1nZzQqcPZw,pending-talks/C1nZzQqcPZw/audio/20250725_FoundationDB_-_from_idea_to_Apple_acquisition_C1nZzQqcPZw.info.mp3,pending-talks/C1nZzQqcPZw/audio/20250725_FoundationDB_-_from_idea_to_Apple_acquisition_C1nZzQqcPZw.info.description,pending-talks/C1nZzQqcPZw/audio/20250725_FoundationDB_-_from_idea_to_Apple_acquisition_C1nZzQqcPZw.info.jpg
