video_id,title,upload_date,uploader,duration_seconds,source_url,mp3_relative_path,description_relative_path,thumbnail_relative_path
Pq2Awy7KS2o,Dave of FoundationDB gives us the 101 introduction,20130510,Eric Pugh,2417,https://www.youtube.com/watch?v=Pq2Awy7KS2o,pending-talks/Pq2Awy7KS2o/audio/20130510_Dave_of_FoundationDB_gives_us_the_101_introduction_Pq2Awy7KS2o.info.mp3,pending-talks/Pq2Awy7KS2o/audio/20130510_Dave_of_FoundationDB_gives_us_the_101_introduction_Pq2Awy7KS2o.info.description,pending-talks/Pq2Awy7KS2o/audio/20130510_Dave_of_FoundationDB_gives_us_the_101_introduction_Pq2Awy7KS2o.info.jpg
